CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
520,100311304202200001,202200001,2022-03-27,5432,1304,1,2,7,18,1,7031,2022-03-27 09:21:00,2022-03-27 09:47:00,2022-03-27 10:19:00,15.270272,76.494129,Cheating reported in Vijayanagara; registered at Vijayanagara Police Station 04. Synthetic demonstration record.
521,100201200202200001,202200001,2022-05-24,5474,1200,1,2,2,7,1,7020,2022-05-22 03:29:00,2022-05-22 04:34:00,2022-05-22 06:00:00,15.351861,76.149579,House Theft reported in Koppal; registered at Koppal Police Station 10. Synthetic demonstration record.
522,100071070202200001,202200001,2022-12-27,5130,1070,1,2,3,8,3,7007,2022-12-26 15:23:00,2022-12-26 16:52:00,2022-12-26 17:35:00,11.973612,76.917546,Domestic Violence reported in Chamarajanagar; registered at Chamarajanagar Police Station 10. Synthetic demonstration record.
523,800131125202300001,202300001,2023-03-07,5379,1125,4,2,2,5,1,7013,2023-03-07 22:56:00,2023-03-08 01:37:00,2023-03-08 02:18:00,15.507939,74.962992,Burglary reported in Dharwad; registered at Dharwad Police Station 05. Synthetic demonstration record.
524,100061054202300001,202300001,2023-08-31,5576,1054,1,2,2,6,2,7006,2023-08-31 17:35:00,2023-08-31 19:42:00,2023-08-31 21:34:00,17.899745,77.566896,Vehicle Theft reported in Bidar; registered at Bidar Police Station 04. Synthetic demonstration record.
525,100221219202200001,202200001,2022-10-09,5054,1219,1,2,1,3,1,7022,2022-10-07 22:29:00,2022-10-08 01:14:00,2022-10-08 03:14:00,12.309764,76.609629,Assault reported in Mysuru; registered at Mysuru Police Station 09. Synthetic demonstration record.
526,100101097202200001,202200001,2022-10-24,5171,1097,1,2,4,12,2,7010,2022-10-22 14:00:00,2022-10-22 15:09:00,2022-10-22 15:48:00,14.259319,76.385505,Identity Theft reported in Chitradurga; registered at Chitradurga Police Station 07. Synthetic demonstration record.
527,100051043202300002,202300002,2023-12-24,5343,1043,1,2,4,11,1,7005,2023-12-22 14:04:00,2023-12-22 15:48:00,2023-12-22 17:24:00,12.908517,77.627266,Online Fraud reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 03. Synthetic demonstration record.
528,100111106202200001,202200001,2022-12-01,5362,1106,1,1,5,15,3,7011,2022-11-30 12:48:00,2022-11-30 13:18:00,2022-11-30 14:11:00,12.946236,74.878213,Drug Trafficking reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 06. Synthetic demonstration record.
529,100221216202500001,202500001,2025-11-21,5581,1216,1,2,2,6,3,7022,2025-11-20 18:45:00,2025-11-20 19:35:00,2025-11-20 20:57:00,12.239884,76.633313,Vehicle Theft reported in Mysuru; registered at Mysuru Police Station 06. Synthetic demonstration record.
530,300051048202400001,202400001,2024-10-15,5073,1048,2,2,7,18,4,7005,2024-10-14 20:17:00,2024-10-14 21:41:00,2024-10-14 21:56:00,12.959182,77.593382,Cheating reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 08. Synthetic demonstration record.
531,100171168202500003,202500003,2025-04-03,5133,1168,1,1,1,1,3,7017,2025-04-02 23:35:00,2025-04-03 02:26:00,2025-04-03 02:40:00,17.267074,76.869215,Murder reported in Kalaburagi; registered at Kalaburagi Police Station 08. Synthetic demonstration record.
532,100051042202300002,202300002,2023-07-12,5300,1042,1,1,2,4,3,7005,2023-07-12 20:26:00,2023-07-12 22:41:00,2023-07-12 22:52:00,12.996471,77.578802,Robbery reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 02. Synthetic demonstration record.
533,100031028202300002,202300002,2023-01-15,5402,1028,1,2,2,7,1,7003,2023-01-15 22:05:00,2023-01-15 22:55:00,2023-01-15 23:08:00,15.824486,74.529614,House Theft reported in Belagavi; registered at Belagavi Police Station 08. Synthetic demonstration record.
534,100131128202200002,202200002,2022-04-04,5472,1128,1,2,2,5,1,7013,2022-04-03 00:59:00,2022-04-03 02:47:00,2022-04-03 04:12:00,15.457679,75.008087,Burglary reported in Dharwad; registered at Dharwad Police Station 08. Synthetic demonstration record.
535,100031023202600001,202600001,2026-06-15,5127,1023,1,2,6,16,1,7003,2026-06-13 03:36:00,2026-06-13 03:57:00,2026-06-13 04:25:00,15.860179,74.464621,Rioting reported in Belagavi; registered at Belagavi Police Station 03. Synthetic demonstration record.
536,100311310202300001,202300001,2023-04-09,5567,1310,1,2,4,11,3,7031,2023-04-07 17:32:00,2023-04-07 17:51:00,2023-04-07 19:11:00,15.282952,76.451146,Online Fraud reported in Vijayanagara; registered at Vijayanagara Police Station 10. Synthetic demonstration record.
537,100051041202400001,202400001,2024-07-09,5077,1041,1,2,5,14,1,7005,2024-07-08 05:24:00,2024-07-08 07:56:00,2024-07-08 08:45:00,12.988895,77.64276,NDPS Possession reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 01. Synthetic demonstration record.
538,100111104202400001,202400001,2024-03-06,5141,1104,1,2,2,6,5,7011,2024-03-04 19:18:00,2024-03-04 21:05:00,2024-03-04 21:44:00,12.93262,74.845107,Vehicle Theft reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 04. Synthetic demonstration record.
539,100131121202400001,202400001,2024-05-22,5358,1121,1,2,4,11,2,7013,2024-05-22 19:54:00,2024-05-22 20:29:00,2024-05-22 22:18:00,15.435652,75.03093,Online Fraud reported in Dharwad; registered at Dharwad Police Station 01. Synthetic demonstration record.
540,100051049202300001,202300001,2023-03-23,5582,1049,1,2,7,18,1,7005,2023-03-21 16:11:00,2023-03-21 18:23:00,2023-03-21 18:51:00,12.981771,77.624583,Cheating reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 09. Synthetic demonstration record.
541,100071068202400001,202400001,2024-01-17,5174,1068,1,1,5,15,4,7007,2024-01-15 22:39:00,2024-01-15 23:39:00,2024-01-16 00:33:00,11.891021,76.955462,Drug Trafficking reported in Chamarajanagar; registered at Chamarajanagar Police Station 08. Synthetic demonstration record.
542,100301294202400001,202400001,2024-04-09,5252,1294,1,1,2,4,2,7030,2024-04-07 17:51:00,2024-04-07 19:57:00,2024-04-07 21:50:00,16.72893,77.145135,Robbery reported in Yadgir; registered at Yadgir Police Station 04. Synthetic demonstration record.
543,100251250202600001,202600001,2026-07-24,5502,1250,1,2,7,19,1,7025,2026-07-22 20:49:00,2026-07-22 22:24:00,2026-07-22 23:37:00,13.936361,75.5792,Forgery reported in Shivamogga; registered at Shivamogga Police Station 10. Synthetic demonstration record.
544,100141139202400001,202400001,2024-02-06,5241,1139,1,1,2,4,1,7014,2024-02-05 19:19:00,2024-02-05 20:15:00,2024-02-05 20:48:00,15.456032,75.668987,Robbery reported in Gadag; registered at Gadag Police Station 09. Synthetic demonstration record.
545,100051050202400003,202400003,2024-11-12,5125,1050,1,2,4,11,3,7005,2024-11-10 14:52:00,2024-11-10 17:45:00,2024-11-10 18:53:00,12.995454,77.586185,Online Fraud reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
546,100161151202300001,202300001,2023-04-06,5189,1151,1,2,4,13,2,7016,2023-04-05 12:27:00,2023-04-05 14:48:00,2023-04-05 14:55:00,14.770749,75.427399,Cyber Stalking reported in Haveri; registered at Haveri Police Station 01. Synthetic demonstration record.
547,300091083202600001,202600001,2026-03-29,5149,1083,2,2,8,20,5,7009,2026-03-29 08:42:00,2026-03-29 11:28:00,2026-03-29 12:24:00,13.304118,75.840487,Hit and Run reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 03. Synthetic demonstration record.
548,100131122202200002,202200002,2022-05-01,5153,1122,1,2,2,5,3,7013,2022-04-30 02:57:00,2022-04-30 05:47:00,2022-04-30 06:39:00,15.48181,75.01526,Burglary reported in Dharwad; registered at Dharwad Police Station 02. Synthetic demonstration record.
549,100241232202600001,202600001,2026-01-26,5352,1232,1,2,1,3,2,7024,2026-01-25 08:57:00,2026-01-25 11:15:00,2026-01-25 12:22:00,12.693313,77.325604,Assault reported in Ramanagara; registered at Ramanagara Police Station 02. Synthetic demonstration record.
550,100241235202200001,202200001,2022-12-30,5595,1235,1,2,8,20,3,7024,2022-12-30 22:00:00,2022-12-30 23:36:00,2022-12-31 00:20:00,12.769194,77.255605,Hit and Run reported in Ramanagara; registered at Ramanagara Police Station 05. Synthetic demonstration record.
551,100051047202300002,202300002,2023-05-11,5600,1047,1,2,2,7,5,7005,2023-05-09 02:05:00,2023-05-09 04:52:00,2023-05-09 05:16:00,13.014852,77.655557,House Theft reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 07. Synthetic demonstration record.
552,100231226202200002,202200002,2022-09-04,5060,1226,1,2,6,17,4,7023,2022-09-04 14:04:00,2022-09-04 15:24:00,2022-09-04 16:01:00,16.222218,77.357481,Unlawful Assembly reported in Raichur; registered at Raichur Police Station 06. Synthetic demonstration record.
553,100301294202600001,202600001,2026-03-25,5252,1294,1,2,4,11,5,7030,2026-03-24 09:42:00,2026-03-24 11:39:00,2026-03-24 12:46:00,16.82668,77.090666,Online Fraud reported in Yadgir; registered at Yadgir Police Station 04. Synthetic demonstration record.
554,100051042202300003,202300003,2023-12-13,5300,1042,1,2,4,12,1,7005,2023-12-11 14:50:00,2023-12-11 17:18:00,2023-12-11 19:08:00,13.006639,77.621562,Identity Theft reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 02. Synthetic demonstration record.
555,100051049202600001,202600001,2026-01-27,5561,1049,1,2,4,11,1,7005,2026-01-27 13:08:00,2026-01-27 14:47:00,2026-01-27 16:34:00,12.961633,77.630088,Online Fraud reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 09. Synthetic demonstration record.
556,100031029202300001,202300001,2023-03-01,5336,1029,1,2,4,11,2,7003,2023-02-27 11:37:00,2023-02-27 12:02:00,2023-02-27 12:22:00,15.845993,74.51975,Online Fraud reported in Belagavi; registered at Belagavi Police Station 09. Synthetic demonstration record.
557,400161155202300001,202300001,2023-06-14,5178,1155,3,2,3,8,2,7016,2023-06-14 18:47:00,2023-06-14 21:47:00,2023-06-14 22:46:00,14.853641,75.365212,Domestic Violence reported in Haveri; registered at Haveri Police Station 05. Synthetic demonstration record.
558,100311303202500001,202500001,2025-11-08,5085,1303,1,2,4,12,2,7031,2025-11-08 14:45:00,2025-11-08 17:21:00,2025-11-08 18:31:00,15.328841,76.531666,Identity Theft reported in Vijayanagara; registered at Vijayanagara Police Station 03. Synthetic demonstration record.
559,100151144202300002,202300002,2023-08-30,5081,1144,1,2,6,16,3,7015,2023-08-29 18:01:00,2023-08-29 20:27:00,2023-08-29 22:05:00,13.021783,76.08374,Rioting reported in Hassan; registered at Hassan Police Station 04. Synthetic demonstration record.
560,100111110202400002,202400002,2024-03-10,5163,1110,1,2,4,11,3,7011,2024-03-08 20:14:00,2024-03-08 22:54:00,2024-03-08 23:01:00,12.90434,74.892429,Online Fraud reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 10. Synthetic demonstration record.
561,100201194202200001,202200001,2022-08-06,5539,1194,1,2,5,14,3,7020,2022-08-04 08:52:00,2022-08-04 09:04:00,2022-08-04 09:12:00,15.298647,76.15429,NDPS Possession reported in Koppal; registered at Koppal Police Station 04. Synthetic demonstration record.
562,100261259202600001,202600001,2026-01-12,5541,1259,1,2,2,6,5,7026,2026-01-12 19:56:00,2026-01-12 21:31:00,2026-01-12 23:15:00,13.34531,77.125963,Vehicle Theft reported in Tumakuru; registered at Tumakuru Police Station 09. Synthetic demonstration record.
563,100131123202200001,202200001,2022-08-11,5142,1123,1,2,4,12,4,7013,2022-08-10 14:18:00,2022-08-10 15:48:00,2022-08-10 16:09:00,15.439754,75.049282,Identity Theft reported in Dharwad; registered at Dharwad Police Station 03. Synthetic demonstration record.
564,100221218202400001,202400001,2024-09-13,5011,1218,1,2,5,14,1,7022,2024-09-13 19:28:00,2024-09-13 19:51:00,2024-09-13 21:12:00,12.33963,76.646329,NDPS Possession reported in Mysuru; registered at Mysuru Police Station 08. Synthetic demonstration record.
565,100151150202500001,202500001,2025-03-21,5159,1150,1,2,2,6,1,7015,2025-03-19 20:32:00,2025-03-19 21:14:00,2025-03-19 22:54:00,13.020894,76.068292,Vehicle Theft reported in Hassan; registered at Hassan Police Station 10. Synthetic demonstration record.
566,100091085202500001,202500001,2025-04-22,5253,1085,1,2,4,12,4,7009,2025-04-20 19:03:00,2025-04-20 20:03:00,2025-04-20 21:41:00,13.285362,75.793996,Identity Theft reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 05. Synthetic demonstration record.
567,100141132202500001,202500001,2025-01-01,5265,1132,1,1,1,2,3,7014,2024-12-31 01:46:00,2024-12-31 02:26:00,2024-12-31 03:32:00,15.444173,75.650448,Attempt to Murder reported in Gadag; registered at Gadag Police Station 02. Synthetic demonstration record.
568,100041036202300002,202300002,2023-11-29,5485,1036,1,2,2,6,2,7004,2023-11-27 20:31:00,2023-11-27 22:31:00,2023-11-27 22:47:00,13.311274,77.735414,Vehicle Theft reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 06. Synthetic demonstration record.
569,100011003202300001,202300001,2023-11-03,5570,1003,1,2,2,7,5,7001,2023-11-02 03:46:00,2023-11-02 06:09:00,2023-11-02 06:32:00,16.183611,75.747201,House Theft reported in Bagalkot; registered at Bagalkot Police Station 03. Synthetic demonstration record.
570,100041031202400001,202400001,2024-06-24,5470,1031,1,2,8,20,1,7004,2024-06-24 18:52:00,2024-06-24 21:45:00,2024-06-24 23:39:00,13.274118,77.691692,Hit and Run reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 01. Synthetic demonstration record.
571,100041035202600001,202600001,2026-03-18,5525,1035,1,2,4,11,1,7004,2026-03-16 21:09:00,2026-03-16 23:27:00,2026-03-16 23:44:00,13.343284,77.701592,Online Fraud reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 05. Synthetic demonstration record.
572,100051048202400001,202400001,2024-11-18,5162,1048,1,2,3,9,1,7005,2024-11-18 19:27:00,2024-11-18 21:34:00,2024-11-18 22:58:00,13.008042,77.572392,Sexual Harassment reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 08. Synthetic demonstration record.
573,100191184202200001,202200001,2022-03-03,5479,1184,1,1,1,2,3,7019,2022-03-03 00:12:00,2022-03-03 00:30:00,2022-03-03 02:19:00,13.153483,78.158823,Attempt to Murder reported in Kolar; registered at Kolar Police Station 04. Synthetic demonstration record.
574,300051047202500002,202500002,2025-08-09,5527,1047,2,2,7,19,3,7005,2025-08-08 10:39:00,2025-08-08 13:12:00,2025-08-08 14:15:00,12.997324,77.588547,Forgery reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 07. Synthetic demonstration record.
575,100061057202300001,202300001,2023-02-24,5129,1057,1,2,2,6,1,7006,2023-02-23 17:10:00,2023-02-23 19:38:00,2023-02-23 20:33:00,17.862058,77.539331,Vehicle Theft reported in Bidar; registered at Bidar Police Station 07. Synthetic demonstration record.
576,100041035202200002,202200002,2022-07-24,5525,1035,1,1,3,10,1,7004,2022-07-24 05:41:00,2022-07-24 07:02:00,2022-07-24 08:32:00,13.23898,77.707988,Kidnapping reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 05. Synthetic demonstration record.
577,100231227202200002,202200002,2022-03-24,5158,1227,1,2,1,3,4,7023,2022-03-23 01:18:00,2022-03-23 01:33:00,2022-03-23 02:15:00,16.235287,77.348806,Assault reported in Raichur; registered at Raichur Police Station 07. Synthetic demonstration record.
578,800061057202600001,202600001,2026-07-21,5129,1057,4,2,2,6,2,7006,2026-07-19 19:21:00,2026-07-19 20:46:00,2026-07-19 21:19:00,17.959523,77.47951,Vehicle Theft reported in Bidar; registered at Bidar Police Station 07. Synthetic demonstration record.
579,100111109202600001,202600001,2026-02-10,5254,1109,1,2,4,11,3,7011,2026-02-10 09:54:00,2026-02-10 10:39:00,2026-02-10 12:05:00,12.896031,74.833863,Online Fraud reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 09. Synthetic demonstration record.
580,100251248202200002,202200002,2022-12-21,5229,1248,1,1,3,10,1,7025,2022-12-19 01:38:00,2022-12-19 03:29:00,2022-12-19 03:42:00,13.909063,75.554915,Kidnapping reported in Shivamogga; registered at Shivamogga Police Station 08. Synthetic demonstration record.
581,100191182202500001,202500001,2025-05-12,5584,1182,1,2,4,11,3,7019,2025-05-11 13:26:00,2025-05-11 15:31:00,2025-05-11 16:29:00,13.125545,78.120929,Online Fraud reported in Kolar; registered at Kolar Police Station 02. Synthetic demonstration record.
582,100131121202600001,202600001,2026-06-03,5358,1121,1,2,2,7,2,7013,2026-06-02 03:30:00,2026-06-02 05:41:00,2026-06-02 05:46:00,15.456835,75.010026,House Theft reported in Dharwad; registered at Dharwad Police Station 01. Synthetic demonstration record.
583,100171161202300001,202300001,2023-04-29,5119,1161,1,2,4,11,3,7017,2023-04-27 13:40:00,2023-04-27 15:12:00,2023-04-27 15:29:00,17.315083,76.886885,Online Fraud reported in Kalaburagi; registered at Kalaburagi Police Station 01. Synthetic demonstration record.
584,100151149202300001,202300001,2023-06-27,5180,1149,1,2,2,6,3,7015,2023-06-25 19:47:00,2023-06-25 22:44:00,2023-06-26 00:06:00,13.017383,76.088517,Vehicle Theft reported in Hassan; registered at Hassan Police Station 09. Synthetic demonstration record.
585,100161157202300001,202300001,2023-12-04,5462,1157,1,2,1,3,1,7016,2023-12-02 23:11:00,2023-12-03 02:09:00,2023-12-03 03:13:00,14.797162,75.354166,Assault reported in Haveri; registered at Haveri Police Station 07. Synthetic demonstration record.
586,100051043202600001,202600001,2026-06-26,5343,1043,1,2,4,12,2,7005,2026-06-25 19:55:00,2026-06-25 20:48:00,2026-06-25 21:17:00,12.910866,77.585032,Identity Theft reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 03. Synthetic demonstration record.
587,100051044202500004,202500004,2025-08-03,5058,1044,1,2,6,17,3,7005,2025-08-01 01:16:00,2025-08-01 03:55:00,2025-08-01 04:14:00,13.000468,77.607228,Unlawful Assembly reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 04. Synthetic demonstration record.
